ts,line_id,machine_id,shift,temperature_c,vibration_mm_s,pressure_kpa,cycle_time_s,units_produced,defect_count_running,is_defect_event,defect_type,operator_id,material_lot,power_kwh
2026-04-01T04:15:00,LINE-F,M-F1,night,78.85,1.794,233.7,56.36,291,1,false,,OP-016,LOT-0054,28.031
2026-04-01T04:15:00,LINE-F,M-F2,night,80.55,2.341,236.0,56.66,288,0,false,,OP-009,LOT-0073,27.043
2026-04-01T04:15:00,LINE-F,M-F3,night,79.85,1.426,241.3,53.94,291,0,false,,OP-002,LOT-0012,26.836
2026-04-01T04:20:00,LINE-A,M-A1,night,79.72,1.308,256.2,55.98,300,0,false,,OP-024,LOT-0009,27.617
2026-04-01T04:20:00,LINE-A,M-A2,night,82.18,1.115,252.0,61.85,290,1,false,,OP-017,LOT-0028,27.039
2026-04-01T04:20:00,LINE-A,M-A3,night,80.25,1.404,263.8,58.02,297,0,false,,OP-010,LOT-0047,27.274
2026-04-01T04:20:00,LINE-B,M-B1,night,78.98,2.256,251.2,61.14,300,1,false,,OP-019,LOT-0018,27.167
2026-04-01T04:20:00,LINE-B,M-B2,night,79.57,1.307,252.9,57.71,293,0,false,,OP-012,LOT-0037,27.144
2026-04-01T04:20:00,LINE-C,M-C1,night,77.95,2.465,248.2,52.45,291,0,false,,OP-010,LOT-0027,27.808
2026-04-01T04:20:00,LINE-C,M-C2,night,81.11,1.759,235.5,50.33,293,0,false,,OP-003,LOT-0046,27.665
2026-04-01T04:20:00,LINE-D,M-D1,night,80.19,1.695,276.1,61.86,298,0,false,,OP-005,LOT-0036,27.526
2026-04-01T04:20:00,LINE-D,M-D2,night,79.43,1.806,254.0,63.0,304,0,false,,OP-023,LOT-0055,27.651
2026-04-01T04:20:00,LINE-E,M-E1,night,80.63,1.336,248.2,63.25,291,1,false,,OP-021,LOT-0045,27.859
2026-04-01T04:20:00,LINE-E,M-E2,night,79.17,1.447,256.3,59.94,299,0,false,,OP-014,LOT-0064,28.431
2026-04-01T04:20:00,LINE-E,M-E3,night,78.98,1.701,248.4,57.97,292,0,false,,OP-007,LOT-0003,28.481
2026-04-01T04:20:00,LINE-F,M-F1,night,79.7,1.598,241.2,66.6,296,1,false,,OP-016,LOT-0054,28.457
2026-04-01T04:20:00,LINE-F,M-F2,night,82.11,1.841,254.9,59.41,293,0,false,,OP-009,LOT-0073,27.509
2026-04-01T04:20:00,LINE-F,M-F3,night,78.69,2.283,240.0,50.14,297,0,false,,OP-002,LOT-0012,27.3
2026-04-01T04:25:00,LINE-A,M-A1,night,80.63,1.559,239.9,60.61,305,0,false,,OP-024,LOT-0009,28.071
2026-04-01T04:25:00,LINE-A,M-A2,night,77.93,1.292,256.5,69.47,294,1,false,,OP-017,LOT-0028,27.651
2026-04-01T04:25:00,LINE-A,M-A3,night,80.26,2.456,232.0,61.47,302,0,false,,OP-010,LOT-0047,27.766
2026-04-01T04:25:00,LINE-B,M-B1,night,80.19,2.247,247.4,50.72,306,1,false,,OP-019,LOT-0018,27.651
2026-04-01T04:25:00,LINE-B,M-B2,night,79.14,2.103,264.2,59.29,298,0,false,,OP-012,LOT-0037,27.686
2026-04-01T04:25:00,LINE-C,M-C1,night,78.62,1.192,238.3,71.19,295,0,false,,OP-010,LOT-0027,28.239
2026-04-01T04:25:00,LINE-C,M-C2,night,80.02,2.239,271.0,61.42,298,0,false,,OP-003,LOT-0046,28.067
2026-04-01T04:25:00,LINE-D,M-D1,night,80.16,1.891,236.0,55.23,303,0,false,,OP-005,LOT-0036,28.155
2026-04-01T04:25:00,LINE-D,M-D2,night,80.95,1.735,259.8,61.3,309,0,false,,OP-023,LOT-0055,28.08
2026-04-01T04:25:00,LINE-E,M-E1,night,81.75,7.435,236.4,59.47,296,1,false,,OP-021,LOT-0045,28.272
2026-04-01T04:25:00,LINE-E,M-E2,night,80.77,2.079,263.3,56.73,304,0,false,,OP-014,LOT-0064,28.923
2026-04-01T04:25:00,LINE-E,M-E3,night,78.69,1.089,256.5,61.59,297,0,false,,OP-007,LOT-0003,28.883
2026-04-01T04:25:00,LINE-F,M-F1,night,80.75,2.383,230.6,55.71,301,1,false,,OP-016,LOT-0054,29.048
2026-04-01T04:25:00,LINE-F,M-F2,night,80.45,2.358,252.4,69.59,297,0,false,,OP-009,LOT-0073,28.058
2026-04-01T04:25:00,LINE-F,M-F3,night,78.42,2.476,250.1,52.53,303,0,false,,OP-002,LOT-0012,27.803
2026-04-01T04:30:00,LINE-A,M-A1,night,79.66,1.48,253.8,65.49,310,0,false,,OP-024,LOT-0009,28.479
2026-04-01T04:30:00,LINE-A,M-A2,night,80.96,2.787,247.8,57.53,299,1,false,,OP-017,LOT-0028,28.256
2026-04-01T04:30:00,LINE-A,M-A3,night,79.62,2.153,239.8,63.25,307,0,false,,OP-010,LOT-0047,28.242
2026-04-01T04:30:00,LINE-B,M-B1,night,81.51,1.334,249.8,55.81,311,1,false,,OP-019,LOT-0018,28.18
2026-04-01T04:30:00,LINE-B,M-B2,night,79.59,2.243,241.3,51.8,304,0,false,,OP-012,LOT-0037,28.166
2026-04-01T04:30:00,LINE-C,M-C1,night,80.86,1.89,243.7,57.61,300,0,false,,OP-010,LOT-0027,28.851
2026-04-01T04:30:00,LINE-C,M-C2,night,79.33,1.6,251.1,66.06,303,0,false,,OP-003,LOT-0046,28.497
2026-04-01T04:30:00,LINE-D,M-D1,night,80.11,2.024,241.8,70.39,307,0,false,,OP-005,LOT-0036,28.59
2026-04-01T04:30:00,LINE-D,M-D2,night,82.74,1.952,258.6,61.31,314,0,false,,OP-023,LOT-0055,28.545
2026-04-01T04:30:00,LINE-E,M-E1,night,113.17,1.704,247.1,61.47,301,1,false,,OP-021,LOT-0045,28.797
2026-04-01T04:30:00,LINE-E,M-E2,night,80.9,1.417,254.2,61.01,309,0,false,,OP-014,LOT-0064,29.409
2026-04-01T04:30:00,LINE-E,M-E3,night,78.93,1.735,255.4,55.43,302,0,false,,OP-007,LOT-0003,29.399
2026-04-01T04:30:00,LINE-F,M-F1,night,80.4,2.415,225.9,65.68,306,1,false,,OP-016,LOT-0054,29.683
2026-04-01T04:30:00,LINE-F,M-F2,night,80.53,1.93,262.9,57.86,302,0,false,,OP-009,LOT-0073,28.578
2026-04-01T04:30:00,LINE-F,M-F3,night,79.65,2.444,256.3,65.2,308,0,false,,OP-002,LOT-0012,28.251
2026-04-01T04:35:00,LINE-A,M-A1,night,80.59,1.308,252.6,64.93,315,0,false,,OP-024,LOT-0009,29.063
2026-04-01T04:35:00,LINE-A,M-A2,night,81.61,1.137,260.9,62.58,304,1,false,,OP-017,LOT-0028,28.894
2026-04-01T04:35:00,LINE-A,M-A3,night,79.49,1.755,242.5,62.31,312,0,false,,OP-010,LOT-0047,28.798
2026-04-01T04:35:00,LINE-B,M-B1,night,80.88,1.353,237.8,60.99,316,1,false,,OP-019,LOT-0018,28.684
2026-04-01T04:35:00,LINE-B,M-B2,night,80.98,1.451,280.9,55.94,309,0,false,,OP-012,LOT-0037,28.573
2026-04-01T04:35:00,LINE-C,M-C1,night,78.03,2.412,263.1,58.9,305,0,false,,OP-010,LOT-0027,29.352
2026-04-01T04:35:00,LINE-C,M-C2,night,80.01,1.075,260.1,57.53,308,0,false,,OP-003,LOT-0046,28.989
2026-04-01T04:35:00,LINE-D,M-D1,night,81.38,1.508,234.7,69.19,311,0,false,,OP-005,LOT-0036,29.002
2026-04-01T04:35:00,LINE-D,M-D2,night,79.15,2.288,248.2,60.17,319,0,false,,OP-023,LOT-0055,29.121
2026-04-01T04:35:00,LINE-E,M-E1,night,80.31,2.001,227.3,60.75,306,2,true,dimensional,OP-021,LOT-0045,29.387
2026-04-01T04:35:00,LINE-E,M-E2,night,80.88,1.247,255.3,68.07,313,0,false,,OP-014,LOT-0064,30.035
2026-04-01T04:35:00,LINE-E,M-E3,night,81.36,2.289,235.4,53.31,308,0,false,,OP-007,LOT-0003,30.004
2026-04-01T04:35:00,LINE-F,M-F1,night,79.96,1.862,253.2,59.67,311,1,false,,OP-016,LOT-0054,30.132
2026-04-01T04:35:00,LINE-F,M-F2,night,80.41,1.996,255.0,62.41,307,0,false,,OP-009,LOT-0073,29.147
2026-04-01T04:35:00,LINE-F,M-F3,night,81.88,2.532,223.9,49.85,314,0,false,,OP-002,LOT-0012,28.842
2026-04-01T04:40:00,LINE-A,M-A1,night,78.15,1.862,241.4,54.82,320,0,false,,OP-024,LOT-0009,29.711
2026-04-01T04:40:00,LINE-A,M-A2,night,79.26,1.903,256.6,63.73,309,1,false,,OP-017,LOT-0028,29.472
2026-04-01T04:40:00,LINE-A,M-A3,night,80.91,1.758,266.2,53.73,318,0,false,,OP-010,LOT-0047,29.224
2026-04-01T04:40:00,LINE-B,M-B1,night,80.22,1.88,245.0,63.03,321,1,false,,OP-019,LOT-0018,29.185
2026-04-01T04:40:00,LINE-B,M-B2,night,80.75,0.964,235.5,49.16,315,0,false,,OP-012,LOT-0037,29.048
2026-04-01T04:40:00,LINE-C,M-C1,night,78.71,1.797,248.1,57.62,310,0,false,,OP-010,LOT-0027,29.899
2026-04-01T04:40:00,LINE-C,M-C2,night,80.97,2.188,241.2,59.63,313,0,false,,OP-003,LOT-0046,29.535
2026-04-01T04:40:00,LINE-D,M-D1,night,82.82,1.868,230.9,57.68,316,0,false,,OP-005,LOT-0036,29.642
2026-04-01T04:40:00,LINE-D,M-D2,night,79.11,2.398,260.8,60.54,324,0,false,,OP-023,LOT-0055,29.635
2026-04-01T04:40:00,LINE-E,M-E1,night,81.74,1.452,256.6,57.29,311,2,false,,OP-021,LOT-0045,29.83
2026-04-01T04:40:00,LINE-E,M-E2,night,82.14,1.413,233.8,57.66,318,0,false,,OP-014,LOT-0064,30.612
2026-04-01T04:40:00,LINE-E,M-E3,night,79.68,1.758,269.1,56.4,313,0,false,,OP-007,LOT-0003,30.572
2026-04-01T04:40:00,LINE-F,M-F1,night,77.46,2.215,253.5,56.65,316,1,false,,OP-016,LOT-0054,30.718
2026-04-01T04:40:00,LINE-F,M-F2,night,80.61,0.75,263.5,55.87,312,0,false,,OP-009,LOT-0073,29.607
2026-04-01T04:40:00,LINE-F,M-F3,night,81.36,2.574,248.8,54.85,319,0,false,,OP-002,LOT-0012,29.261
2026-04-01T04:45:00,LINE-A,M-A1,night,80.37,1.392,233.3,63.91,325,0,false,,OP-024,LOT-0009,30.141
2026-04-01T04:45:00,LINE-A,M-A2,night,79.79,2.441,235.7,59.02,314,1,false,,OP-017,LOT-0028,29.98
2026-04-01T04:45:00,LINE-A,M-A3,night,79.74,2.656,257.2,62.68,323,0,false,,OP-010,LOT-0047,29.803
2026-04-01T04:45:00,LINE-B,M-B1,night,79.12,2.303,256.1,62.0,326,1,false,,OP-019,LOT-0018,29.74
2026-04-01T04:45:00,LINE-B,M-B2,night,80.46,1.022,257.2,65.69,320,0,false,,OP-012,LOT-0037,29.533
2026-04-01T04:45:00,LINE-C,M-C1,night,80.69,1.674,246.7,62.11,315,0,false,,OP-010,LOT-0027,30.391
2026-04-01T04:45:00,LINE-C,M-C2,night,80.84,2.454,259.8,62.65,318,0,false,,OP-003,LOT-0046,30.127
2026-04-01T04:45:00,LINE-D,M-D1,night,78.58,2.18,239.9,57.71,321,0,false,,OP-005,LOT-0036,30.19
2026-04-01T04:45:00,LINE-D,M-D2,night,81.09,1.141,255.0,61.81,329,0,false,,OP-023,LOT-0055,30.142
2026-04-01T04:45:00,LINE-E,M-E1,night,80.77,2.085,244.7,61.72,316,2,false,,OP-021,LOT-0045,30.37
2026-04-01T04:45:00,LINE-E,M-E2,night,80.94,2.116,227.2,57.05,323,0,false,,OP-014,LOT-0064,31.183
2026-04-01T04:45:00,LINE-E,M-E3,night,79.81,1.131,232.7,54.43,319,0,false,,OP-007,LOT-0003,31.049
2026-04-01T04:45:00,LINE-F,M-F1,night,79.68,0.926,251.9,60.07,321,1,false,,OP-016,LOT-0054,31.303
2026-04-01T04:45:00,LINE-F,M-F2,night,80.28,1.112,247.9,59.38,317,0,false,,OP-009,LOT-0073,30.048
2026-04-01T04:45:00,LINE-F,M-F3,night,80.8,1.159,245.7,65.33,324,0,false,,OP-002,LOT-0012,29.883
2026-04-01T04:50:00,LINE-A,M-A1,night,82.02,2.242,270.1,61.37,330,0,false,,OP-024,LOT-0009,30.683
2026-04-01T04:50:00,LINE-A,M-A2,night,78.81,1.179,244.2,64.48,319,1,false,,OP-017,LOT-0028,30.613
2026-04-01T04:50:00,LINE-A,M-A3,night,80.38,2.141,239.5,57.84,328,0,false,,OP-010,LOT-0047,30.355
2026-04-01T04:50:00,LINE-B,M-B1,night,80.4,1.233,259.1,62.98,331,1,false,,OP-019,LOT-0018,30.189
2026-04-01T04:50:00,LINE-B,M-B2,night,80.64,2.173,252.9,59.04,325,0,false,,OP-012,LOT-0037,30.108
2026-04-01T04:50:00,LINE-C,M-C1,night,81.81,1.744,247.6,51.58,321,0,false,,OP-010,LOT-0027,30.964
2026-04-01T04:50:00,LINE-C,M-C2,night,80.08,1.889,265.9,61.55,323,0,false,,OP-003,LOT-0046,30.66
2026-04-01T04:50:00,LINE-D,M-D1,night,80.68,1.994,235.2,59.96,326,0,false,,OP-005,LOT-0036,30.741
2026-04-01T04:50:00,LINE-D,M-D2,night,80.52,2.466,260.8,61.86,334,0,false,,OP-023,LOT-0055,30.773
2026-04-01T04:50:00,LINE-E,M-E1,night,79.04,1.126,252.7,66.14,321,2,false,,OP-021,LOT-0045,30.932
2026-04-01T04:50:00,LINE-E,M-E2,night,80.15,2.477,251.3,60.63,328,0,false,,OP-014,LOT-0064,31.651
2026-04-01T04:50:00,LINE-E,M-E3,night,79.93,1.052,249.4,57.75,324,0,false,,OP-007,LOT-0003,31.673
2026-04-01T04:50:00,LINE-F,M-F1,night,81.64,2.077,222.3,68.94,325,1,false,,OP-016,LOT-0054,31.797
2026-04-01T04:50:00,LINE-F,M-F2,night,80.64,1.973,255.7,52.76,323,0,false,,OP-009,LOT-0073,30.658
2026-04-01T04:50:00,LINE-F,M-F3,night,79.47,2.07,250.0,58.92,329,0,false,,OP-002,LOT-0012,30.403
2026-04-01T04:55:00,LINE-A,M-A1,night,80.94,1.702,271.7,65.61,335,0,false,,OP-024,LOT-0009,31.187
2026-04-01T04:55:00,LINE-A,M-A2,night,79.59,2.375,248.1,58.62,324,1,false,,OP-017,LOT-0028,31.112
2026-04-01T04:55:00,LINE-A,M-A3,night,79.97,1.72,251.6,58.45,333,0,false,,OP-010,LOT-0047,30.785
2026-04-01T04:55:00,LINE-B,M-B1,night,81.8,1.199,249.1,59.77,336,1,false,,OP-019,LOT-0018,30.721
2026-04-01T04:55:00,LINE-B,M-B2,night,78.57,1.751,234.0,60.92,330,0,false,,OP-012,LOT-0037,30.745
2026-04-01T04:55:00,LINE-C,M-C1,night,79.48,2.384,258.7,64.36,326,0,false,,OP-010,LOT-0027,31.371
2026-04-01T04:55:00,LINE-C,M-C2,night,79.89,2.033,259.3,68.99,327,0,false,,OP-003,LOT-0046,31.217
2026-04-01T04:55:00,LINE-D,M-D1,night,79.53,2.113,237.6,63.19,331,0,false,,OP-005,LOT-0036,31.308
2026-04-01T04:55:00,LINE-D,M-D2,night,79.14,1.101,259.1,60.78,339,0,false,,OP-023,LOT-0055,31.209
2026-04-01T04:55:00,LINE-E,M-E1,night,78.4,2.093,241.9,59.78,326,2,false,,OP-021,LOT-0045,31.363
2026-04-01T04:55:00,LINE-E,M-E2,night,80.28,1.31,262.2,57.28,333,0,false,,OP-014,LOT-0064,32.054
2026-04-01T04:55:00,LINE-E,M-E3,night,80.58,1.372,272.3,56.78,329,0,false,,OP-007,LOT-0003,32.15
2026-04-01T04:55:00,LINE-F,M-F1,night,80.2,1.535,252.8,58.71,330,1,false,,OP-016,LOT-0054,32.416
2026-04-01T04:55:00,LINE-F,M-F2,night,78.65,1.323,241.0,65.11,328,0,false,,OP-009,LOT-0073,31.243
2026-04-01T04:55:00,LINE-F,M-F3,night,80.55,1.443,267.0,62.92,334,0,false,,OP-002,LOT-0012,30.954
2026-04-01T05:00:00,LINE-A,M-A1,night,81.69,1.599,263.1,54.7,340,0,false,,OP-024,LOT-0009,31.815
2026-04-01T05:00:00,LINE-A,M-A2,night,79.72,13.7,235.3,59.68,329,1,false,,OP-017,LOT-0028,31.614
2026-04-01T05:00:00,LINE-A,M-A3,night,81.55,1.536,260.3,71.21,337,0,false,,OP-010,LOT-0047,31.304
2026-04-01T05:00:00,LINE-B,M-B1,night,82.95,1.822,254.9,65.0,341,1,false,,OP-019,LOT-0018,31.263
2026-04-01T05:00:00,LINE-B,M-B2,night,79.95,1.484,245.9,62.11,335,0,false,,OP-012,LOT-0037,31.322
2026-04-01T05:00:00,LINE-C,M-C1,night,79.6,1.686,247.6,54.09,332,0,false,,OP-010,LOT-0027,31.943
2026-04-01T05:00:00,LINE-C,M-C2,night,80.39,2.476,250.2,55.66,332,0,false,,OP-003,LOT-0046,31.815
2026-04-01T05:00:00,LINE-D,M-D1,night,80.96,2.238,262.3,61.96,336,0,false,,OP-005,LOT-0036,31.919
2026-04-01T05:00:00,LINE-D,M-D2,night,79.03,2.389,266.6,54.02,345,0,false,,OP-023,LOT-0055,31.742
2026-04-01T05:00:00,LINE-E,M-E1,night,81.01,1.641,240.4,58.4,331,2,false,,OP-021,LOT-0045,31.82
2026-04-01T05:00:00,LINE-E,M-E2,night,78.09,1.15,237.5,61.91,338,0,false,,OP-014,LOT-0064,32.633
2026-04-01T05:00:00,LINE-E,M-E3,night,80.28,1.239,247.2,66.95,333,0,false,,OP-007,LOT-0003,32.685
2026-04-01T05:00:00,LINE-F,M-F1,night,79.94,2.508,258.1,66.66,335,1,false,,OP-016,LOT-0054,33.05
2026-04-01T05:00:00,LINE-F,M-F2,night,80.13,1.381,237.3,61.51,333,0,false,,OP-009,LOT-0073,31.842
2026-04-01T05:00:00,LINE-F,M-F3,night,81.98,0.988,244.0,62.18,339,0,false,,OP-002,LOT-0012,31.412
2026-04-01T05:05:00,LINE-A,M-A1,night,79.0,1.361,245.8,64.37,345,0,false,,OP-024,LOT-0009,32.34
2026-04-01T05:05:00,LINE-A,M-A2,night,113.47,2.145,278.3,59.36,334,1,false,,OP-017,LOT-0028,32.243
2026-04-01T05:05:00,LINE-A,M-A3,night,79.24,1.921,237.9,63.48,342,0,false,,OP-010,LOT-0047,31.87
2026-04-01T05:05:00,LINE-B,M-B1,night,82.99,1.963,266.7,61.05,346,1,false,,OP-019,LOT-0018,31.844
2026-04-01T05:05:00,LINE-B,M-B2,night,78.45,1.729,255.8,52.9,341,0,false,,OP-012,LOT-0037,31.928
2026-04-01T05:05:00,LINE-C,M-C1,night,81.5,1.534,234.2,62.25,337,0,false,,OP-010,LOT-0027,32.367
2026-04-01T05:05:00,LINE-C,M-C2,night,82.4,1.585,249.1,58.28,337,0,false,,OP-003,LOT-0046,32.314
2026-04-01T05:05:00,LINE-D,M-D1,night,83.6,2.265,244.5,59.53,341,0,false,,OP-005,LOT-0036,32.432
2026-04-01T05:05:00,LINE-D,M-D2,night,81.94,1.953,248.1,61.64,350,0,false,,OP-023,LOT-0055,32.207
2026-04-01T05:05:00,LINE-E,M-E1,night,80.4,2.413,255.9,57.11,336,2,false,,OP-021,LOT-0045,32.456
2026-04-01T05:05:00,LINE-E,M-E2,night,79.64,1.351,245.1,62.81,343,0,false,,OP-014,LOT-0064,33.25
2026-04-01T05:05:00,LINE-E,M-E3,night,81.15,1.489,229.7,57.46,338,0,false,,OP-007,LOT-0003,33.226
2026-04-01T05:05:00,LINE-F,M-F1,night,81.34,1.057,249.4,54.49,341,1,false,,OP-016,LOT-0054,33.626
2026-04-01T05:05:00,LINE-F,M-F2,night,83.38,1.749,272.7,61.19,338,0,false,,OP-009,LOT-0073,32.425
2026-04-01T05:05:00,LINE-F,M-F3,night,78.93,2.221,261.0,65.97,344,0,false,,OP-002,LOT-0012,31.932
2026-04-01T05:10:00,LINE-A,M-A1,night,79.7,2.047,248.5,65.46,350,0,false,,OP-024,LOT-0009,32.821
2026-04-01T05:10:00,LINE-A,M-A2,night,81.09,2.346,247.4,64.66,339,2,true,electrical,OP-017,LOT-0028,32.887
2026-04-01T05:10:00,LINE-A,M-A3,night,78.07,1.847,259.8,57.97,347,0,false,,OP-010,LOT-0047,32.428
2026-04-01T05:10:00,LINE-B,M-B1,night,80.15,2.054,244.3,56.79,351,1,false,,OP-019,LOT-0018,32.449
2026-04-01T05:10:00,LINE-B,M-B2,night,79.24,2.065,247.8,65.96,346,0,false,,OP-012,LOT-0037,32.425
2026-04-01T05:10:00,LINE-C,M-C1,night,79.65,1.661,239.4,59.56,342,0,false,,OP-010,LOT-0027,32.803
2026-04-01T05:10:00,LINE-C,M-C2,night,79.93,2.176,247.6,62.82,342,0,false,,OP-003,LOT-0046,32.847
2026-04-01T05:10:00,LINE-D,M-D1,night,80.85,1.58,244.4,70.6,345,0,false,,OP-005,LOT-0036,32.943
2026-04-01T05:10:00,LINE-D,M-D2,night,79.47,1.347,231.9,63.53,355,0,false,,OP-023,LOT-0055,32.856
2026-04-01T05:10:00,LINE-E,M-E1,night,81.14,1.83,257.7,43.73,343,2,false,,OP-021,LOT-0045,32.98
2026-04-01T05:10:00,LINE-E,M-E2,night,82.68,2.192,262.6,56.4,348,0,false,,OP-014,LOT-0064,33.781
2026-04-01T05:10:00,LINE-E,M-E3,night,79.31,2.324,249.1,58.36,343,0,false,,OP-007,LOT-0003,33.797
2026-04-01T05:10:00,LINE-F,M-F1,night,82.81,1.539,240.2,60.3,346,1,false,,OP-016,LOT-0054,34.231
2026-04-01T05:10:00,LINE-F,M-F2,night,79.85,1.676,266.0,65.08,343,0,false,,OP-009,LOT-0073,33.018
2026-04-01T05:10:00,LINE-F,M-F3,night,80.34,1.148,264.0,56.89,349,0,false,,OP-002,LOT-0012,32.462
2026-04-01T05:15:00,LINE-A,M-A1,night,79.71,2.135,239.5,57.43,355,0,false,,OP-024,LOT-0009,33.328
2026-04-01T05:15:00,LINE-A,M-A2,night,79.65,1.155,241.7,57.62,344,2,false,,OP-017,LOT-0028,33.3
2026-04-01T05:15:00,LINE-A,M-A3,night,81.02,2.03,248.8,55.51,352,0,false,,OP-010,LOT-0047,32.944
2026-04-01T05:15:00,LINE-B,M-B1,night,82.69,2.231,233.5,67.92,355,1,false,,OP-019,LOT-0018,32.926
2026-04-01T05:15:00,LINE-B,M-B2,night,80.62,1.462,258.8,58.94,351,0,false,,OP-012,LOT-0037,33.058
2026-04-01T05:15:00,LINE-C,M-C1,night,79.15,1.7,280.8,58.81,347,0,false,,OP-010,LOT-0027,33.282
2026-04-01T05:15:00,LINE-C,M-C2,night,80.04,1.085,252.9,58.89,347,0,false,,OP-003,LOT-0046,33.426
2026-04-01T05:15:00,LINE-D,M-D1,night,82.2,1.859,254.6,62.0,350,0,false,,OP-005,LOT-0036,33.472
2026-04-01T05:15:00,LINE-D,M-D2,night,82.69,1.851,232.9,63.72,360,0,false,,OP-023,LOT-0055,33.339
2026-04-01T05:15:00,LINE-E,M-E1,night,79.38,1.492,245.8,59.29,348,2,false,,OP-021,LOT-0045,33.601
2026-04-01T05:15:00,LINE-E,M-E2,night,81.26,2.026,265.2,61.31,353,0,false,,OP-014,LOT-0064,34.241
2026-04-01T05:15:00,LINE-E,M-E3,night,79.0,2.663,243.5,58.92,348,0,false,,OP-007,LOT-0003,34.358
2026-04-01T05:15:00,LINE-F,M-F1,night,79.51,1.751,250.2,58.25,351,1,false,,OP-016,LOT-0054,34.827
2026-04-01T05:15:00,LINE-F,M-F2,night,81.81,2.023,237.8,63.57,348,0,false,,OP-009,LOT-0073,33.466
2026-04-01T05:15:00,LINE-F,M-F3,night,81.32,9.931,242.6,59.0,354,0,false,,OP-002,LOT-0012,33.107
2026-04-01T05:20:00,LINE-A,M-A1,night,80.51,1.368,252.6,61.04,360,0,false,,OP-024,LOT-0009,33.86
2026-04-01T05:20:00,LINE-A,M-A2,night,82.93,1.175,255.6,58.41,349,2,false,,OP-017,LOT-0028,33.783
2026-04-01T05:20:00,LINE-A,M-A3,night,82.9,1.679,215.0,61.52,357,0,false,,OP-010,LOT-0047,33.419
2026-04-01T05:20:00,LINE-B,M-B1,night,83.41,0.906,247.5,54.73,360,1,false,,OP-019,LOT-0018,33.498
2026-04-01T05:20:00,LINE-B,M-B2,night,83.55,1.785,234.3,57.98,356,0,false,,OP-012,LOT-0037,33.606
2026-04-01T05:20:00,LINE-C,M-C1,night,81.16,1.241,258.3,68.33,351,0,false,,OP-010,LOT-0027,33.706
2026-04-01T05:20:00,LINE-C,M-C2,night,81.93,1.705,253.5,66.71,351,0,false,,OP-003,LOT-0046,33.899
2026-04-01T05:20:00,LINE-D,M-D1,night,81.67,1.591,263.9,61.38,355,0,false,,OP-005,LOT-0036,34.007
2026-04-01T05:20:00,LINE-D,M-D2,night,81.92,1.46,234.9,56.56,365,0,false,,OP-023,LOT-0055,33.779
2026-04-01T05:20:00,LINE-E,M-E1,night,80.71,1.328,250.9,56.48,353,2,false,,OP-021,LOT-0045,34.061
2026-04-01T05:20:00,LINE-E,M-E2,night,78.08,2.488,246.5,64.84,358,0,false,,OP-014,LOT-0064,34.66
2026-04-01T05:20:00,LINE-E,M-E3,night,82.76,1.416,251.7,64.7,353,0,false,,OP-007,LOT-0003,34.96
2026-04-01T05:20:00,LINE-F,M-F1,night,81.08,1.969,263.3,60.17,356,1,false,,OP-016,LOT-0054,35.316
2026-04-01T05:20:00,LINE-F,M-F2,night,80.34,2.009,257.3,59.11,353,0,false,,OP-009,LOT-0073,34.105
2026-04-01T05:20:00,LINE-F,M-F3,night,107.87,1.181,261.6,66.53,359,0,false,,OP-002,LOT-0012,33.596
2026-04-01T05:25:00,LINE-A,M-A1,night,83.66,1.709,230.6,60.78,365,0,false,,OP-024,LOT-0009,34.311
2026-04-01T05:25:00,LINE-A,M-A2,night,80.21,1.177,268.2,58.11,354,2,false,,OP-017,LOT-0028,34.349
2026-04-01T05:25:00,LINE-A,M-A3,night,80.42,1.763,236.9,57.08,362,0,false,,OP-010,LOT-0047,33.982
2026-04-01T05:25:00,LINE-B,M-B1,night,79.43,1.22,267.7,56.71,365,1,false,,OP-019,LOT-0018,34.104
2026-04-01T05:25:00,LINE-B,M-B2,night,79.1,2.488,257.9,63.06,361,0,false,,OP-012,LOT-0037,34.208
2026-04-01T05:25:00,LINE-C,M-C1,night,80.38,1.644,244.0,61.88,356,0,false,,OP-010,LOT-0027,34.181
2026-04-01T05:25:00,LINE-C,M-C2,night,80.05,1.984,258.1,52.81,357,0,false,,OP-003,LOT-0046,34.369
2026-04-01T05:25:00,LINE-D,M-D1,night,79.93,1.825,244.4,53.79,361,0,false,,OP-005,LOT-0036,34.41
2026-04-01T05:25:00,LINE-D,M-D2,night,81.76,1.368,248.5,59.33,370,0,false,,OP-023,LOT-0055,34.226
2026-04-01T05:25:00,LINE-E,M-E1,night,81.18,2.126,245.4,61.79,358,2,false,,OP-021,LOT-0045,34.538
2026-04-01T05:25:00,LINE-E,M-E2,night,80.92,1.364,254.3,53.59,364,0,false,,OP-014,LOT-0064,35.189
2026-04-01T05:25:00,LINE-E,M-E3,night,80.98,1.343,277.6,60.1,358,0,false,,OP-007,LOT-0003,35.538
2026-04-01T05:25:00,LINE-F,M-F1,night,79.72,1.425,236.7,54.94,361,1,false,,OP-016,LOT-0054,35.871
2026-04-01T05:25:00,LINE-F,M-F2,night,80.56,0.95,257.7,55.71,358,0,false,,OP-009,LOT-0073,34.561
2026-04-01T05:25:00,LINE-F,M-F3,night,79.82,1.317,259.8,66.35,364,1,true,assembly,OP-002,LOT-0012,34.039
